feed_id,seller_id,product_id,sku,product_name,category,brand,mrp,selling_price,inventory,currency,seller_status,last_updated
F0008210,S0002,P001998,S0002-P001998,Vertex Power Bank,Electronics,Vertex,15094.47,13214.21,34.0,INR,active,2026-08-15 18:00:00
F0010505,S0052,P004534,S0052-P004534,Nova Sneakers,,Nova,8431.35,6024.28,36.0,INR,active,2026-09-06 18:00:00
F0002407,S0008,P004053,S0008-P004053,Nova Cookbook,Books,Nova,12756.95,11987.65,41.0,INR,inactive,2026-08-16 12:00:00
F0000030,S0084,P004690,S0084-P004690,Nova Bluetooth Speaker,Electronics,Nova,4358.94,3887.83,32.0,INR,active,2026-08-22 00:00:00
F0004561,S0080,P000486,S0080-P000486,Prime Biography,Books,Prime,2657.38,2063.03,38.0,INR,inactive,2026-08-31 06:00:00
F0003275,S0029,P003648,S0029-P003648,Orion T-Shirt,Fashion,Orion,3638.34,2820.38,31.0,INR,active,2026-08-07 12:00:00
F0004097,S0008,P000819,S0008-P000819,Orion Power Bank,Electronics,Orion,19764.98,14287.83,36.0,INR,inactive,2026-08-10 06:00:00
F0000569,S0007,P001649,S0007-P001649,Vertex Jacket,Fashion,Vertex,9336.54,7635.89,34.0,INR,active,2026-09-03 12:00:00
F0005290,S0111,P001185,S0111-P001185,UrbanKart Cushion,Home,UrbanKart,11153.81,10240.68,31.0,INR,active,2026-09-08 00:00:00
F0006648,S0098,P001343,S0098-P001343,Zenith Textbook,Books,Zenith,2577.33,2314.32,26.0,INR,active,2026-08-12 12:00:00
F0001246,S0098,P001470,S0098-P001470,Astra USB Cable,Electronics,Astra,2162.19,1952.53,38.0,INR,active,2026-08-15 00:00:00
F0004418,S0037,P000403,S0037-P000403,UrbanKart Novel,Books,UrbanKart,2304.56,1838.76,28.0,INR,active,2026-08-18 12:00:00
F0005663,S0075,P002050,S0075-P002050,Prime Shampoo,Beauty,Prime,12026.02,9767.04,45.0,INR,active,2026-08-04 12:00:00
F0001459,S0061,P000965,S0061-P000965,Orion Cricket Bat,Sports,Orion,9567.426,15945.71,37.0,INR,active,2026-08-22 00:00:00
F0010416,S0099,P004197,S0099-P004197,Prime Cookware Set,Home,Prime,2747.46,2154.13,41.0,INR,active,2026-08-11 06:00:00
F0001836,S0068,P002301,S0068-P002301,Nova Bedsheet,Home,Nova,17825.14,13192.52,35.0,INR,active,2026-08-27 06:00:00
F0000317,S0054,P004255,S0054-P004255,Zenith Programming Book,Books,Zenith,20877.45,14713.51,34.0,INR,active,2026-08-17 18:00:00
F0000109,S0091,P004884,S0091-P004884,Orion Bedsheet,Home,Orion,789.58,704.31,44.0,INR,active,2026-08-22 00:00:00
F0004760,S0037,P000926,S0037-P000926,Prime Perfume,Beauty,Prime,6150.07,5849.35,34.0,INR,active,2026-08-05 12:00:00
F0007839,S0089,P002690,S0089-P002690,Astra T-Shirt,Fashion,Astra,9856.2,8412.37,42.0,INR,active,2026-08-14 06:00:00
F0010001,S0027,P000012,S0027-P000012,Nova Power Bank,Electronics,Nova,13065.39,9023.76,32.0,INR,active,2026-09-04 00:00:00
F0005435,S0021,P004583,S0021-P004583,UrbanKart Programming Book,Books,UrbanKart,9737.9,7454.84,36.0,INR,active,2026-09-09 00:00:00
F0010069,S0013,P004303,S0013-P004303,UrbanKart Football,Sports,UrbanKart,8014.15,7232.76,36.0,INR,active,2026-08-24 12:00:00
F0005858,S0078,P002163,S0078-P002163,Nova Football,Sports,Nova,1977.82,1781.38,38.0,INR,inactive,2026-09-06 06:00:00
F0008971,S0096,P002380,S0096-P002380,Zenith Bluetooth Speaker,Electronics,Zenith,11029.71,8324.21,40.0,INR,active,2026-08-13 12:00:00
F0011854,S0046,P004148,S0046-P004148,Astra Football,Sports,Astra,16708.55,13183.07,29.0,INR,active,2026-08-16 12:00:00
F0007289,S0009,P003615,S0009-P003615,UrbanKart Cricket Bat,Sports,UrbanKart,12720.86,11017.03,34.0,INR,active,2026-08-30 00:00:00
F0005762,S0009,P002875,S0009-P002875,Orion Wireless Earbuds,Electronics,Orion,6102.4,5015.56,35.0,INR,active,2026-08-19 18:00:00
F0007206,S0116,P002611,S0116-P002611,Prime Cricket Bat,Sports,Prime,8080.51,6325.11,37.0,INR,inactive,2026-08-07 12:00:00
F0005422,S0089,P003050,S0089-P003050,Orion Jacket,Fashion,Orion,17347.37,12277.32,33.0,INR,active,2026-08-28 12:00:00
F0010620,S0004,P002676,S0004-P002676,Nova Programming Book,Books,Nova,8597.77,619.69,,INR,inactive,2026-08-18 06:00:00
F0003860,S0119,P000235,S0119-P000235,Zenith Moisturizer,Beauty,Zenith,8941.12,6476.99,36.0,INR,active,2026-08-19 06:00:00
F0002699,S0108,P002608,S0108-P002608,Orion Dumbbells,Sports,Orion,3586.52,2746.42,46.0,INR,active,2026-08-04 06:00:00
F0007468,S0027,P001567,S0027-P001567,UrbanKart Smart Watch,Electronics,UrbanKart,14113.92,10880.47,33.0,INR,active,2026-08-18 12:00:00
F0008510,S0046,P001157,S0046-P001157,Orion Cushion,Home,Orion,8153.44,7305.98,25.0,INR,inactive,2026-08-13 06:00:00
F0003459,S0058,P003053,S0058-P003053,Zenith Cushion,Home,Zenith,7731.57,6335.84,26.0,INR,active,2026-09-05 12:00:00
F0005872,S0037,P002820,S0037-P002820,,Beauty,Nova,16127.89,12812.1,30.0,INR,active,2026-08-26 12:00:00
F0004191,S0116,P001261,S0116-P001261,UrbanKart Biography,Books,UrbanKart,7281.31,5611.2,37.0,INR,active,2026-08-02 18:00:00
F0003489,S0051,P004222,S0051-P004222,UrbanKart Novel,Books,UrbanKart,11676.16,9965.93,32.0,INR,active,2026-08-02 18:00:00
F0000974,S0103,P000708,S0103-P000708,Orion Sneakers,Fashion,Orion,7559.81,6195.48,40.0,INR,active,2026-08-25 12:00:00
F0008938,S0095,P003483,S0095-P003483,UrbanKart Dumbbells,Sports,UrbanKart,19042.22,13928.45,46.0,INR,inactive,2026-08-24 00:00:00
F0004844,S0011,P003430,S0011-P003430,Prime Storage Box,Home,Prime,13866.18,12200.61,33.0,INR,inactive,2026-09-05 18:00:00
F0008204,S0024,P000837,S0024-P000837,Orion Biography,Books,Orion,1199.42,1090.08,40.0,INR,active,2026-08-17 12:00:00
F0009499,S0114,P003960,S0114-P003960,Astra Perfume,Beauty,Astra,16226.34,11958.27,27.0,INR,active,2026-08-22 18:00:00
F0010428,S0117,P003943,S0117-P003943,Orion Textbook,Books,Orion,5811.71,4263.84,29.0,INR,active,2026-08-27 18:00:00
F0006023,S0025,P004165,S0025-P004165,Astra Face Wash,Beauty,Astra,15935.62,14944.86,35.0,INR,active,2026-09-05 06:00:00
F0007774,S0067,P003202,S0067-P003202,Nova Jacket,Fashion,Nova,1124.69,1025.96,47.0,INR,active,2026-08-03 18:00:00
F0001375,S0035,P002115,S0035-P002115,,Beauty,Vertex,3952.35,3128.42,24.0,INR,active,2026-08-01 00:00:00
F0005114,S0051,P002950,S0051-P002950,UrbanKart Storage Box,Home,UrbanKart,13579.08,11983.59,26.0,INR,active,2026-08-14 12:00:00
F0003401,S0029,P000943,S0029-P000943,Vertex Textbook,Books,Vertex,734.78,606.33,37.0,INR,inactive,2026-08-07 12:00:00
F0003129,S0005,P003537,S0005-P003537,Orion Bedsheet,Home,Orion,9792.75,8997.37,29.0,INR,active,2026-08-10 06:00:00
F0007603,S0094,P001049,S0094-P001049,Astra Cushion,Home,Astra,739.65,613.39,40.0,INR,active,2026-08-13 06:00:00
F0009867,S0081,P004263,S0081-P004263,Vertex Smart Watch,Electronics,Vertex,6059.14,4189.11,19.0,INR,active,2026-09-03 12:00:00
F0000011,S0005,P004454,S0005-P004454,Prime Bedsheet,Home,Prime,12777.25,10254.4,41.0,INR,active,2026-08-08 00:00:00
F0005305,S0003,P000266,S0003-P000266,Zenith Running Shoes,Sports,Zenith,10147.99,7877.01,32.0,INR,inactive,2026-08-16 00:00:00
F0003291,S0078,P001882,S0078-P001882,Nova Jeans,Fashion,Nova,16016.19,13309.32,29.0,INR,active,2026-08-15 12:00:00
F0001427,S0074,P001361,S0074-P001361,Nova Programming Book,Books,Nova,9933.89,8935.41,29.0,INR,active,2026-08-18 00:00:00
F0009882,S0105,P000706,S0105-P000706,Nova Bedsheet,Home,Nova,11136.05,8238.2,28.0,INR,active,2026-09-08 18:00:00
F0010846,S0096,P001823,S0096-P001823,Zenith Sneakers,Fashion,Zenith,4816.61,4145.15,25.0,INR,active,2026-08-10 00:00:00
F0009672,S0023,P004721,S0023-P004721,Prime Face Wash,Beauty,Prime,3764.99,2872.13,40.0,INR,active,2026-08-30 12:00:00
F0000719,S0060,P001561,S0060-P001561,Vertex Smart Watch,Electronics,Vertex,9259.82,8023.27,43.0,INR,active,2026-09-05 12:00:00
F0003685,S0052,P003708,S0052-P003708,Nova Running Shoes,Sports,Nova,10911.57,9158.64,41.0,INR,active,2026-09-02 12:00:00
F0003756,S0104,P003114,S0104-P003114,Zenith T-Shirt,Fashion,Zenith,14809.65,12595.43,38.0,INR,active,2026-08-26 12:00:00
F0011235,S0012,P000534,S0012-P000534,Nova Wireless Earbuds,Electronics,Nova,18931.12,14805.74,49.0,INR,active,2026-08-16 18:00:00
F0011208,S0111,P004133,S0111-P004133,Prime Textbook,Books,Prime,14977.41,12001.04,23.0,INR,active,2026-08-30 00:00:00
F0000736,S0110,P000143,S0110-P000143,Orion Sunscreen,Beauty,Orion,12736.28,10784.7,38.0,INR,active,2026-08-10 00:00:00
F0008166,S0013,P004055,S0013-P004055,Astra Cookbook,Books,Astra,7077.68,6372.91,26.0,INR,active,2026-08-17 00:00:00
F0007451,S0045,P002368,S0045-P002368,Prime Novel,Books,Prime,12883.45,9338.83,35.0,INR,active,2026-08-21 06:00:00
F0007172,S0092,P004652,S0092-P004652,Orion Bedsheet,Home,Orion,16852.77,12863.61,38.0,INR,active,2026-09-09 18:00:00
F0005965,S0067,P000762,S0067-P000762,Zenith Table Lamp,Home,Zenith,3652.83,2670.34,35.0,INR,active,2026-09-06 18:00:00
F0002141,S0099,P003184,S0099-P003184,Astra Sneakers,Fashion,Astra,13220.19,10601.81,25.0,INR,active,2026-08-19 00:00:00
F0010442,S0107,P004088,S0107-P004088,Prime Textbook,Books,Prime,11547.19,8524.92,40.0,INR,active,2026-09-02 06:00:00
F0004869,S0061,P001571,S0061-P001571,UrbanKart Backpack,Fashion,UrbanKart,17312.52,15968.18,45.0,INR,inactive,2026-09-02 18:00:00
F0000910,S0101,P003478,S0101-P003478,Prime Bedsheet,Home,Prime,11875.08,10190.5,39.0,INR,active,2026-08-25 18:00:00
F0004619,S0041,P003788,S0041-P003788,UrbanKart Table Lamp,Home,UrbanKart,4081.99,3085.85,25.0,INR,active,2026-08-09 12:00:00
F0000497,S0026,P002231,S0026-P002231,Prime Running Shoes,Sports,Prime,12317.6,9950.81,35.0,INR,active,2026-08-11 00:00:00
F0009248,S0061,P003572,S0061-P003572,UrbanKart Wireless Earbuds,Electronics,UrbanKart,16000.54,11825.36,33.0,INR,active,2026-08-15 18:00:00
F0009369,S0058,P002072,S0058-P002072,Nova Moisturizer,Beauty,Nova,14759.33,11640.41,35.0,INR,active,2026-09-04 18:00:00
F0005426,S0051,P003427,S0051-P003427,Vertex Bedsheet,Home,Vertex,17374.68,13163.98,31.0,INR,inactive,2026-09-03 06:00:00
F0003992,S0067,P001783,S0067-P001783,Vertex Bluetooth Speaker,Electronics,Vertex,9071.54,6521.13,32.0,INR,active,2026-08-07 18:00:00
F0010183,S0071,P004379,S0071-P004379,Vertex Cricket Bat,Sports,Vertex,5077.71,4221.47,26.0,INR,active,2026-08-20 18:00:00
F0001207,S0043,P000378,S0043-P000378,Nova Running Shoes,Sports,Nova,17528.13,13799.15,36.0,INR,active,2026-08-14 12:00:00
F0006388,S0007,P001218,S0007-P001218,Nova Cookbook,Books,Nova,6790.29,5097.12,35.0,INR,active,2026-09-07 00:00:00
F0011630,S0087,P002999,S0087-P002999,UrbanKart Perfume,Beauty,UrbanKart,9477.13,6741.71,31.0,INR,active,2026-08-31 18:00:00
F0009030,S0104,P001974,S0104-P001974,UrbanKart Textbook,Books,UrbanKart,842.41,658.15,33.0,INR,active,2026-09-10 00:00:00
F0001196,S0078,P004842,S0078-P004842,Prime Yoga Mat,Sports,Prime,11753.44,8719.65,31.0,INR,active,2026-08-26 12:00:00
F0006419,S0039,P004348,S0039-P004348,Astra Smart Watch,Electronics,Astra,15063.01,10563.41,-10.0,INR,active,2026-08-07 06:00:00
F0006591,S0101,P001409,S0101-P001409,UrbanKart Bedsheet,Home,UrbanKart,15546.31,11053.85,33.0,INR,active,2026-08-10 18:00:00
F0008288,S0107,P003144,S0107-P003144,Zenith Backpack,Fashion,Zenith,2607.0,2477.59,31.0,INR,active,2026-08-30 18:00:00
F0003205,S0040,P000171,S0040-P000171,Orion Programming Book,Books,Orion,774.41,716.8,32.0,INR,inactive,2026-09-07 12:00:00
F0011237,S0032,P001244,S0032-P001244,Nova T-Shirt,Fashion,Nova,1748.76,1248.44,39.0,INR,active,2026-08-04 18:00:00
F0002875,S0084,P002692,S0084-P002692,Astra Novel,Books,Astra,12483.61,11122.65,38.0,INR,active,2026-08-21 00:00:00
F0010377,S0055,P002714,S0055-P002714,Zenith Novel,Books,Zenith,15525.71,10939.68,34.0,INR,inactive,2026-09-01 06:00:00
F0000289,S0029,P002119,S0029-P002119,Astra Smart Watch,Electronics,Astra,9218.77,6764.0,34.0,INR,active,2026-08-08 18:00:00
F0003329,S0048,P002763,S0048-P002763,Nova Table Lamp,Home,Nova,2206.84,1838.41,34.0,INR,active,2026-08-31 12:00:00
F0010382,S0066,P001911,S0066-P001911,Zenith Jeans,Unknown,Zenith,9236.82,7530.28,40.0,INR,active,2026-08-29 06:00:00
F0011816,S0052,P004562,S0052-P004562,Zenith Cricket Bat,Sports,Zenith,12013.98,11218.82,41.0,INR,active,2026-09-08 00:00:00
F0006496,S0018,P001124,S0018-P001124,Orion T-Shirt,Fashion,Orion,2145.13,1941.47,34.0,INR,active,2026-08-22 12:00:00
F0008139,S0065,P001324,S0065-P001324,Orion Yoga Mat,Sports,Orion,8794.2,7716.2,29.0,INR,active,2026-09-05 18:00:00
F0004689,S0108,P002989,S0108-P002989,Prime Football,Sports,Prime,1513.17,1399.6,30.0,INR,active,2026-08-20 12:00:00
F0000389,S0023,P002278,S0023-P002278,Prime Moisturizer,Beauty,Prime,10422.4,7775.8,-5.0,INR,active,2026-08-27 12:00:00
F0000837,S0076,P003818,S0076-P003818,Orion Biography,Books,Orion,7979.81,5666.85,,INR,active,2026-08-28 06:00:00
F0003932,S0035,P003706,S0035-P003706,Vertex Perfume,Beauty,Vertex,4751.43,3314.89,40.0,INR,active,2026-09-09 06:00:00
F0003315,S0018,P003797,S0018-P003797,Prime Power Bank,Electronics,Prime,10589.37,8690.46,33.0,INR,inactive,2026-08-29 18:00:00
F0000281,S0098,P000089,S0098-P000089,Zenith Football,Sports,Zenith,2012.07,1626.32,33.0,INR,inactive,2026-08-30 00:00:00
F0010338,S0048,P004457,S0048-P004457,UrbanKart Power Bank,Electronics,UrbanKart,1102.15,840.84,26.0,INR,active,2026-08-29 06:00:00
F0008535,S0027,P002058,S0027-P002058,Zenith Dumbbells,Sports,Zenith,9188.61,7616.53,33.0,INR,active,2026-08-04 12:00:00
F0009585,S0099,P003470,S0099-P003470,Astra Table Lamp,Home,Astra,3903.7,2860.52,35.0,INR,active,2026-08-31 18:00:00
F0005995,S0025,P004985,S0025-P004985,Vertex Perfume,Beauty,Vertex,17498.17,12645.28,33.0,INR,active,2026-08-02 06:00:00
F0001113,S0017,P003997,S0017-P003997,Vertex Sneakers,Fashion,Vertex,5455.74,5065.92,34.0,INR,active,2026-08-26 18:00:00
F0009458,S0107,P000372,S0107-P000372,Prime Biography,Books,Prime,6973.99,5803.77,38.0,INR,active,2026-08-14 18:00:00
F0011935,S0052,P000469,S0052-P000469,Vertex Cushion,Home,Vertex,3866.43,2794.28,47.0,INR,active,2026-09-05 00:00:00
F0010145,S0062,P004194,S0062-P004194,Vertex Cricket Bat,Sports,Vertex,6097.22,4364.1,33.0,INR,active,2026-08-28 06:00:00
F0009956,S0102,P003685,S0102-P003685,UrbanKart Perfume,Beauty,UrbanKart,8419.66,7490.66,34.0,INR,active,2026-08-29 12:00:00
F0010732,S0113,P003267,S0113-P003267,Zenith Power Bank,Electronics,Zenith,9922.84,7061.52,29.0,INR,active,2026-08-22 00:00:00
F0002890,S0003,P003187,S0003-P003187,Prime Cookware Set,Home,Prime,7904.6,6668.45,34.0,INR,inactive,2026-08-27 06:00:00
F0009840,S0061,P003421,S0061-P003421,Nova Jeans,Fashion,Nova,5781.29,4299.75,31.0,INR,active,2026-08-26 00:00:00
F0000268,S0108,P002730,S0108-P002730,Prime Textbook,Books,Prime,12372.59,9588.33,40.0,INR,active,2026-08-20 12:00:00
F0001599,S0095,P004693,S0095-P004693,Astra Football,Sports,Astra,10858.48,10099.38,31.0,INR,active,2026-08-23 00:00:00
F0008791,S0102,P002179,S0102-P002179,Nova Textbook,Books,Nova,3042.75,2678.77,32.0,INR,active,2026-08-16 06:00:00
F0006082,S0111,P002005,S0111-P002005,Vertex Bedsheet,Home,Vertex,11972.77,9435.84,32.0,INR,active,2026-08-20 18:00:00
F0005804,S0088,P002724,S0088-P002724,Prime Textbook,Books,Prime,10073.92,9161.72,32.0,INR,active,2026-08-29 00:00:00
F0003394,S0059,P001727,S0059-P001727,Astra Face Wash,Beauty,Astra,1900.11,1766.42,32.0,INR,active,2026-08-13 06:00:00
F0010895,S0094,P000519,S0094-P000519,Astra Textbook,Books,Astra,8532.83,6652.03,27.0,INR,active,2026-08-20 12:00:00
F0007592,S0010,P004791,S0010-P004791,Zenith Running Shoes,Sports,Zenith,10792.78,8801.09,39.0,INR,active,2026-08-30 18:00:00
F0005046,S0010,P003289,S0010-P003289,Zenith Backpack,Fashion,Zenith,8242.82,6030.77,29.0,INR,active,2026-08-13 18:00:00
F0004004,S0094,P003683,S0094-P003683,Nova Sunscreen,Beauty,Nova,5599.7,5230.23,40.0,INR,active,2026-08-25 06:00:00
F0006703,S0004,P004715,S0004-P004715,Nova Cookbook,Books,Nova,18735.44,14512.28,39.0,INR,active,2026-08-22 18:00:00
F0001380,S0083,P003992,S0083-P003992,Orion Bedsheet,Home,Orion,9434.43,8862.33,34.0,INR,active,2026-08-06 00:00:00
F0009586,S0063,P004718,S0063-P004718,UrbanKart Shampoo,Beauty,UrbanKart,6541.85,4784.54,32.0,INR,active,2026-09-07 06:00:00
F0009552,S0065,P003157,S0065-P003157,UrbanKart Textbook,Books,UrbanKart,5759.38,4686.72,35.0,INR,active,2026-08-17 06:00:00
F0000417,S0005,P002406,S0005-P002406,Astra Cookbook,Books,Astra,5978.72,4402.93,51.0,INR,active,2026-08-27 18:00:00
F0005345,S0088,P002862,S0088-P002862,UrbanKart Football,Sports,UrbanKart,3668.41,2799.07,32.0,INR,active,2026-08-19 12:00:00
F0007273,S0042,P003603,S0042-P003603,UrbanKart T-Shirt,Fashion,UrbanKart,8991.93,7114.22,32.0,INR,active,2026-08-27 12:00:00
F0001963,S0063,P004803,S0063-P004803,Astra Cushion,Home,Astra,1593.49,1460.08,42.0,INR,active,2026-08-31 06:00:00
F0000621,S0056,P003944,S0056-P003944,Nova Yoga Mat,Sports,Nova,19657.48,16336.25,34.0,INR,active,2026-08-09 06:00:00
F0001704,S0060,P001987,S0060-P001987,Astra Yoga Mat,Sports,Astra,4191.39,3072.1,33.0,INR,active,2026-08-31 06:00:00
F0006434,S0047,P002500,S0047-P002500,Vertex Programming Book,Books,Vertex,14407.72,10051.91,35.0,INR,active,2026-08-30 06:00:00
F0005719,S0008,P002508,S0008-P002508,Zenith Table Lamp,Home,Zenith,404.0,,33.0,INR,active,2026-08-12 06:00:00
F0005873,S0034,P000641,S0034-P000641,Nova Power Bank,Electronics,Nova,5707.98,4803.89,33.0,INR,active,2026-08-10 12:00:00
F0002880,S0030,P000180,S0030-P000180,Nova Cricket Bat,Sports,Nova,13103.8,10925.24,33.0,INR,active,2026-08-26 06:00:00
F0011038,S0038,P002338,S0038-P002338,Orion Shampoo,Beauty,Orion,10336.55,9672.32,39.0,INR,active,2026-08-28 12:00:00
F0004610,S0016,P000025,S0016-P000025,UrbanKart Perfume,Beauty,UrbanKart,4833.49,3920.85,34.0,INR,active,2026-08-04 18:00:00
F0006135,S0076,P000227,S0076-P000227,Nova Moisturizer,Beauty,Nova,3470.14,3195.68,28.0,INR,active,2026-08-21 00:00:00
F0002517,S0083,P002451,S0083-P002451,UrbanKart Power Bank,Electronics,UrbanKart,17859.8,14811.13,34.0,INR,inactive,2026-08-08 00:00:00
F0009308,S0003,P004713,S0003-P004713,Astra Power Bank,Electronics,Astra,3783.28,2754.64,34.0,INR,active,2026-08-29 06:00:00
F0001191,S0080,P002573,S0080-P002573,Vertex T-Shirt,Fashion,Vertex,3298.0,3051.64,37.0,INR,active,2026-08-26 06:00:00
F0009226,S0068,P000188,S0068-P000188,Vertex Dumbbells,Sports,Vertex,8474.1,7370.31,28.0,INR,active,2026-08-08 18:00:00
F0006148,S0108,P000960,S0108-P000960,Orion Cushion,Home,Orion,18022.29,14123.02,34.0,INR,active,2026-09-05 18:00:00
F0006891,S0031,P000642,S0031-P000642,Orion Cookware Set,Home,Orion,13061.5,9413.25,40.0,INR,active,2026-09-06 12:00:00
F0011393,S0117,P002701,S0117-P002701,Orion Face Wash,Beauty,Orion,6988.78,5267.38,46.0,INR,active,2026-08-08 06:00:00
F0005533,S0004,P000474,S0004-P000474,Zenith Sneakers,Fashion,Zenith,544.47,466.33,39.0,INR,active,2026-09-06 00:00:00
F0004163,S0118,P002065,S0118-P002065,Vertex Biography,Books,Vertex,2250.41,1630.35,38.0,INR,active,2026-09-02 00:00:00
F0011340,S0026,P003335,S0026-P003335,UrbanKart Storage Box,Home,UrbanKart,11519.34,10408.55,32.0,INR,active,2026-08-26 18:00:00
F0001507,S0106,P004689,S0106-P004689,,Home,UrbanKart,10339.63,8071.65,27.0,INR,active,2026-08-17 12:00:00
F0011673,S0060,P004181,S0060-P004181,Nova Jacket,Fashion,Nova,832.15,584.78,32.0,INR,active,2026-08-08 06:00:00
F0010500,S0034,P001021,S0034-P001021,Astra Running Shoes,Sports,Astra,11254.94,10716.76,47.0,INR,active,2026-08-01 12:00:00
F0009800,S0012,P004321,S0012-P004321,Vertex Cookbook,Books,Vertex,1347.67,1058.95,35.0,INR,inactive,2026-08-22 18:00:00
F0004061,S0016,P002894,S0016-P002894,UrbanKart Smart Watch,Electronics,UrbanKart,15770.18,13324.8,36.0,INR,active,2026-08-16 12:00:00
F0008860,S0006,P004131,S0006-P004131,Zenith Moisturizer,Unknown,Zenith,6111.49,4872.69,,INR,active,2026-09-10 00:00:00
F0003488,S0008,P003191,S0008-P003191,Vertex Jacket,Fashion,Vertex,19764.85,13657.92,26.0,INR,active,2026-09-02 12:00:00
F0011818,S0012,P002066,S0012-P002066,Vertex Sneakers,Fashion,Vertex,7764.57,5599.07,34.0,INR,active,2026-08-16 12:00:00
F0000795,S0017,P004455,S0017-P004455,Orion Wireless Earbuds,Electronics,Orion,1522.7,1357.75,40.0,INR,active,2026-08-08 06:00:00
F0000731,S0044,P001648,S0044-P001648,Zenith Bedsheet,Home,Zenith,18565.9,13147.08,49.0,INR,active,2026-08-23 18:00:00
F0007302,S0064,P001662,S0064-P001662,Zenith Bluetooth Speaker,Electronics,Zenith,5641.61,4542.87,33.0,INR,active,2026-08-04 12:00:00
F0011532,S0081,P000564,S0081-P000564,Nova Wireless Earbuds,Electronics,Nova,3106.55,2283.64,48.0,INR,inactive,2026-08-05 00:00:00
F0006014,S0002,P002546,S0002-P002546,UrbanKart Perfume,Beauty,UrbanKart,4697.97,4094.64,43.0,INR,inactive,2026-09-04 06:00:00
F0009994,S0071,P000435,S0071-P000435,UrbanKart Shampoo,Beauty,UrbanKart,20003.45,14044.78,43.0,INR,inactive,2026-08-10 06:00:00
F0006724,S0021,P002301,S0021-P002301,Nova Bedsheet,Home,Nova,16480.97,-100.0,40.0,INR,active,2026-08-28 06:00:00
F0004396,S0003,P000069,S0003-P000069,Vertex Moisturizer,Beauty,Vertex,15079.37,10658.22,38.0,INR,active,2026-08-15 06:00:00
F0001746,S0008,P000211,S0008-P000211,Zenith Novel,Books,Zenith,18863.78,1450.15,35.0,INR,active,2026-09-05 06:00:00
F0005602,S0111,P003080,S0111-P003080,Zenith Cushion,Home,Zenith,5783.38,4408.93,37.0,INR,active,2026-08-09 00:00:00
F0009676,S0055,P001708,S0055-P001708,Nova Textbook,Books,Nova,7920.72,7379.5,32.0,INR,active,2026-08-15 18:00:00
F0004605,S0078,P001883,S0078-P001883,UrbanKart Perfume,Beauty,UrbanKart,11858.59,11103.19,38.0,INR,active,2026-09-04 18:00:00
F0011824,S0064,P004853,S0064-P004853,Vertex T-Shirt,Fashion,Vertex,14095.97,12895.71,32.0,INR,active,2026-09-09 06:00:00
F0004044,S0048,P000425,S0048-P000425,Prime Dumbbells,Sports,Prime,5322.31,4224.51,37.0,INR,active,2026-08-09 06:00:00
F0001200,S0094,P004895,S0094-P004895,Astra Storage Box,Home,Astra,9101.6,7101.36,28.0,INR,active,2025-12-15 00:00:00
F0009775,S0063,P004142,S0063-P004142,Orion Jacket,Fashion,Orion,14725.8,10353.63,33.0,INR,active,2026-08-26 00:00:00
F0005884,S0072,P002113,S0072-P002113,Astra Bluetooth Speaker,Electronics,Astra,2935.03,2064.5,36.0,INR,active,2026-08-14 06:00:00
F0011000,S0057,P000680,S0057-P000680,Zenith Shampoo,Beauty,Zenith,14552.52,10118.24,46.0,INR,active,2026-08-11 00:00:00
